level,name,symbol,parent,nse_industry,member_count,source_url,error,stage,stage2_score,close,weekly_ma,weekly_ma_slope_4w_pct,rs_vs_benchmark,checks,rrg_quadrant,rrg_quadrant_5d_ago,rs_ratio,rs_momentum,rs_ratio_5d_delta,rs_momentum_5d_delta,moving_to_leading,improving_toward_leading,rrg_tail,just_entered_leading
industry,Life Insurance,equal_weight_top_members,Financial Services,Insurance,6,https://www.screener.in/market/IN05/IN0501/IN050104/IN050104002/,,not_stage_2,1,97.44,104.74,-1.84,0.00405,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,leading,98.77,100.87,-1.36,-0.58,False,False,2026-06-19 ratio=100.13 momentum=101.45; 2026-06-22 ratio=100.31 momentum=101.67; 2026-06-23 ratio=100.60 momentum=101.66; 2026-06-24 ratio=99.74 momentum=101.45; 2026-06-25 ratio=98.77 momentum=100.87,False
industry,Logistics Solution Provider,equal_weight_top_members,Services,Transport Services,10,https://www.screener.in/market/IN09/IN0901/IN090102/IN090102002/,,not_stage_2,3,101.42,100.44,-0.69,0.00422,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': False, 'near_52w_high': True}",improving,leading,99.73,101.18,-0.59,0.19,False,False,2026-06-19 ratio=100.33 momentum=100.99; 2026-06-22 ratio=100.84 momentum=101.74; 2026-06-23 ratio=101.06 momentum=101.03; 2026-06-24 ratio=101.17 momentum=102.09; 2026-06-25 ratio=99.73 momentum=101.18,False
industry,Lubricants,equal_weight_top_members,"Oil, Gas & Consumable Fuels",Petroleum Products,9,https://www.screener.in/market/IN03/IN0301/IN030103/IN030103002/,,stage_2,5,104.65,92.68,1.15,0.00435,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,101.12,97.77,-1.18,-0.74,False,False,2026-06-19 ratio=102.30 momentum=98.50; 2026-06-22 ratio=102.08 momentum=99.29; 2026-06-23 ratio=102.01 momentum=97.87; 2026-06-24 ratio=101.72 momentum=97.93; 2026-06-25 ratio=101.12 momentum=97.77,False
industry,Meat Products including Poultry,equal_weight_top_members,Fast Moving Consumer Goods,Food Products,3,https://www.screener.in/market/IN04/IN0401/IN040104/IN040104006/,,stage_2,5,145.01,119.41,0.6,0.00603,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,102.0,101.96,0.94,5.52,True,False,2026-06-19 ratio=101.06 momentum=96.44; 2026-06-22 ratio=101.41 momentum=97.45; 2026-06-23 ratio=101.36 momentum=95.53; 2026-06-24 ratio=101.92 momentum=99.44; 2026-06-25 ratio=102.00 momentum=101.96,True
industry,Media & Entertainment,equal_weight_top_members,"Media, Entertainment & Publication",Entertainment,10,https://www.screener.in/market/IN02/IN0204/IN020402/IN020402003/,,not_stage_2,1,102.95,105.25,-0.52,0.00428,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,lagging,98.83,100.17,-0.46,1.3,False,False,2026-06-19 ratio=99.28 momentum=98.87; 2026-06-22 ratio=99.24 momentum=98.40; 2026-06-23 ratio=99.08 momentum=99.63; 2026-06-24 ratio=98.77 momentum=99.81; 2026-06-25 ratio=98.83 momentum=100.17,False
industry,Medical Equipment & Supplies,equal_weight_top_members,Healthcare,Healthcare Equipment & Supplies,10,https://www.screener.in/market/IN06/IN0601/IN060102/IN060102001/,,not_stage_2,4,79.56,78.07,-2.23,0.00331,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,101.06,101.68,-0.21,0.91,False,False,2026-06-19 ratio=101.26 momentum=100.77; 2026-06-22 ratio=101.75 momentum=101.97; 2026-06-23 ratio=101.30 momentum=100.98; 2026-06-24 ratio=101.13 momentum=101.52; 2026-06-25 ratio=101.06 momentum=101.68,False
industry,Microfinance Institutions,equal_weight_top_members,Financial Services,Finance,5,https://www.screener.in/market/IN05/IN0501/IN050101/IN050101007/,,stage_2,5,123.1,104.8,1.71,0.00512,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,101.31,104.17,0.37,4.27,True,False,2026-06-19 ratio=100.93 momentum=99.90; 2026-06-22 ratio=100.92 momentum=101.06; 2026-06-23 ratio=100.79 momentum=99.81; 2026-06-24 ratio=101.33 momentum=102.36; 2026-06-25 ratio=101.31 momentum=104.17,True
industry,Non Banking Financial Company (NBFC),equal_weight_top_members,Financial Services,Finance,10,https://www.screener.in/market/IN05/IN0501/IN050101/IN050101004/,,not_stage_2,3,124.2,125.07,-0.97,0.00516,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,improving,101.2,106.2,1.32,4.8,True,False,2026-06-19 ratio=99.88 momentum=101.41; 2026-06-22 ratio=100.10 momentum=102.43; 2026-06-23 ratio=100.15 momentum=102.00; 2026-06-24 ratio=100.98 momentum=103.67; 2026-06-25 ratio=101.20 momentum=106.20,False
industry,Offshore Support Solution Drilling,equal_weight_top_members,"Oil, Gas & Consumable Fuels",Oil,5,https://www.screener.in/market/IN03/IN0301/IN030102/IN030102002/,,not_stage_2,0,80.51,85.67,-1.62,0.00335,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,lagging,98.05,95.81,-0.9,-1.33,False,False,2026-06-19 ratio=98.95 momentum=97.14; 2026-06-22 ratio=98.87 momentum=97.28; 2026-06-23 ratio=99.16 momentum=97.70; 2026-06-24 ratio=98.56 momentum=97.24; 2026-06-25 ratio=98.05 momentum=95.81,False
industry,Oil Equipment & Services,equal_weight_top_members,"Oil, Gas & Consumable Fuels",Oil,3,https://www.screener.in/market/IN03/IN0301/IN030102/IN030102004/,,stage_2,5,107.23,93.64,0.69,0.00446,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.48,95.8,-0.09,-0.98,False,False,2026-06-19 ratio=100.57 momentum=96.78; 2026-06-22 ratio=100.64 momentum=97.27; 2026-06-23 ratio=100.66 momentum=96.50; 2026-06-24 ratio=100.60 momentum=97.35; 2026-06-25 ratio=100.48 momentum=95.80,False
industry,Oil Exploration & Production,equal_weight_top_members,"Oil, Gas & Consumable Fuels",Oil,7,https://www.screener.in/market/IN03/IN0301/IN030102/IN030102001/,,not_stage_2,3,105.6,102.76,1.37,0.00439,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.92,94.03,-0.24,-3.38,False,False,2026-06-19 ratio=99.16 momentum=97.41; 2026-06-22 ratio=99.38 momentum=97.00; 2026-06-23 ratio=99.28 momentum=96.48; 2026-06-24 ratio=99.19 momentum=97.20; 2026-06-25 ratio=98.92 momentum=94.03,False
industry,Other Agricultural Products,equal_weight_top_members,Fast Moving Consumer Goods,Agricultural Food & other Products,10,https://www.screener.in/market/IN04/IN0401/IN040101/IN040101004/,,not_stage_2,3,106.28,104.05,0.5,0.00442,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.81,99.46,-0.15,3.76,False,False,2026-06-19 ratio=98.96 momentum=95.70; 2026-06-22 ratio=99.50 momentum=97.55; 2026-06-23 ratio=99.33 momentum=98.41; 2026-06-24 ratio=99.44 momentum=100.73; 2026-06-25 ratio=98.81 momentum=99.46,False
industry,Other Bank,equal_weight_top_members,Financial Services,Banks,9,https://www.screener.in/market/IN05/IN0501/IN050102/IN050102003/,,stage_2,5,105.92,99.05,0.14,0.0044,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,100.94,100.82,-1.04,-1.82,False,False,2026-06-19 ratio=101.99 momentum=102.64; 2026-06-22 ratio=101.67 momentum=101.88; 2026-06-23 ratio=101.55 momentum=100.72; 2026-06-24 ratio=101.49 momentum=101.79; 2026-06-25 ratio=100.94 momentum=100.82,False
industry,Other Construction Materials,equal_weight_top_members,Construction Materials,Other Construction Materials,8,https://www.screener.in/market/IN01/IN0102/IN010204/IN010204001/,,not_stage_2,4,89.26,84.46,-1.72,0.00371,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,101.98,103.7,1.56,4.34,True,False,2026-06-19 ratio=100.41 momentum=99.36; 2026-06-22 ratio=100.56 momentum=99.94; 2026-06-23 ratio=100.48 momentum=100.33; 2026-06-24 ratio=100.52 momentum=102.29; 2026-06-25 ratio=101.98 momentum=103.70,False
industry,Other Consumer Services,equal_weight_top_members,Consumer Services,Other Consumer Services,6,https://www.screener.in/market/IN02/IN0206/IN020602/IN020602004/,,not_stage_2,1,91.26,99.07,-2.38,0.00379,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.21,95.7,-0.22,-1.44,False,False,2026-06-19 ratio=98.44 momentum=97.15; 2026-06-22 ratio=98.08 momentum=96.99; 2026-06-23 ratio=98.18 momentum=96.37; 2026-06-24 ratio=98.25 momentum=96.89; 2026-06-25 ratio=98.21 momentum=95.70,False
industry,Other Industrial Products,equal_weight_top_members,Capital Goods,Industrial Products,10,https://www.screener.in/market/IN07/IN0702/IN070205/IN070205012/,,stage_2,5,136.19,118.92,0.95,0.00566,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,101.4,100.84,-0.05,-2.84,False,False,2026-06-19 ratio=101.46 momentum=103.68; 2026-06-22 ratio=102.03 momentum=103.90; 2026-06-23 ratio=102.09 momentum=102.78; 2026-06-24 ratio=101.72 momentum=101.28; 2026-06-25 ratio=101.40 momentum=100.84,False
industry,Passenger Cars & Utility Vehicles,equal_weight_top_members,Automobile and Auto Components,Automobiles,8,https://www.screener.in/market/IN02/IN0201/IN020101/IN020101001/,,not_stage_2,3,114.96,115.72,-1.02,0.00478,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,101.08,103.36,-0.03,2.25,False,False,2026-06-19 ratio=101.11 momentum=101.11; 2026-06-22 ratio=100.82 momentum=102.82; 2026-06-23 ratio=100.65 momentum=101.14; 2026-06-24 ratio=99.59 momentum=100.58; 2026-06-25 ratio=101.08 momentum=103.36,False
industry,Plastic Products - Industrial,equal_weight_top_members,Capital Goods,Industrial Products,10,https://www.screener.in/market/IN07/IN0702/IN070205/IN070205009/,,stage_2,5,121.88,109.52,0.81,0.00507,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.76,98.66,-0.6,-0.33,False,False,2026-06-19 ratio=101.36 momentum=98.99; 2026-06-22 ratio=101.43 momentum=100.89; 2026-06-23 ratio=101.48 momentum=98.91; 2026-06-24 ratio=101.22 momentum=99.73; 2026-06-25 ratio=100.76 momentum=98.66,False
industry,Real Estate Investment Trusts (REITs),equal_weight_top_members,Realty,Realty,6,https://www.screener.in/market/IN02/IN0205/IN020501/IN020501003/,,not_stage_2,2,117.33,118.47,-0.24,0.00488,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,99.88,97.69,0.82,-0.99,False,False,2026-06-19 ratio=99.06 momentum=98.68; 2026-06-22 ratio=98.94 momentum=97.74; 2026-06-23 ratio=99.99 momentum=98.97; 2026-06-24 ratio=99.69 momentum=98.37; 2026-06-25 ratio=99.88 momentum=97.69,False
industry,Rubber,equal_weight_top_members,Capital Goods,Industrial Products,10,https://www.screener.in/market/IN07/IN0702/IN070205/IN070205011/,,stage_2,5,110.14,95.72,0.6,0.00458,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,101.14,99.65,0.07,1.45,False,False,2026-06-19 ratio=101.07 momentum=98.21; 2026-06-22 ratio=101.11 momentum=100.19; 2026-06-23 ratio=101.47 momentum=101.30; 2026-06-24 ratio=101.42 momentum=100.69; 2026-06-25 ratio=101.14 momentum=99.65,False
industry,Sponge Iron,equal_weight_top_members,Metals & Mining,Ferrous Metals,6,https://www.screener.in/market/IN01/IN0103/IN010301/IN010301003/,,not_stage_2,3,144.92,138.03,1.02,0.00602,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,97.87,96.7,-1.83,-0.79,False,False,2026-06-19 ratio=99.70 momentum=97.49; 2026-06-22 ratio=99.21 momentum=96.78; 2026-06-23 ratio=99.17 momentum=96.68; 2026-06-24 ratio=98.45 momentum=96.37; 2026-06-25 ratio=97.87 momentum=96.70,False
industry,Stationary,equal_weight_top_members,Fast Moving Consumer Goods,Household Products,7,https://www.screener.in/market/IN04/IN0401/IN040106/IN040106004/,,not_stage_2,1,92.33,95.67,-1.85,0.00384,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.86,99.91,0.36,1.11,False,False,2026-06-19 ratio=98.50 momentum=98.79; 2026-06-22 ratio=99.25 momentum=100.55; 2026-06-23 ratio=99.53 momentum=100.78; 2026-06-24 ratio=99.55 momentum=100.63; 2026-06-25 ratio=98.86 momentum=99.91,False
industry,Telecom - Infrastructure,equal_weight_top_members,Telecommunic ation,Telecom - Services,8,https://www.screener.in/market/IN10/IN1001/IN100101/IN100101002/,,stage_2,5,107.65,86.04,3.59,0.00448,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,101.21,102.18,-0.55,2.12,False,False,2026-06-19 ratio=101.76 momentum=100.06; 2026-06-22 ratio=101.64 momentum=100.89; 2026-06-23 ratio=101.38 momentum=100.50; 2026-06-24 ratio=101.13 momentum=100.88; 2026-06-25 ratio=101.21 momentum=102.18,False
